2010,Ghana,Volta,Activa,Pass,Screening,N/A,No
2010,Ghana,Volta,Activa,Pass,Screening,N/A,No
2010,Ghana,Volta,Activa,Pass,Screening,N/A,No
2010,Ghana,Volta,Artesunate/Amodiaquine,Pass,Screening,N/A,No
2010,Ghana,Volta,Activa,Pass,Screening,N/A,No
2010,Ghana,Volta,Activa,Pass,Screening,N/A,No
2010,Ghana,Volta,Activa,Pass,Screening,N/A,No
2010,Ghana,Volta,Sulfamin,Fail,Compendial,Failed dissolution for pyrimethamine at S2,No
2010,Ghana,Volta,Arexel,Pass,Compendial,N/A,No
2010,Ghana,Western (Ghana),Zoquit,Fail,Compendial,pH = 4.1,No
2010,Ghana,Western (Ghana),Antimal,Pass,Compendial,N/A,No
2010,Ghana,Ashanti,Antimal,Pass,Compendial,N/A,No
2010,Ghana,Ashanti,Antimal,Pass,Compendial,N/A,No
2010,Ghana,Central,Antimal,Pass,Compendial,N/A,No
2010,Ghana,Ashanti,Lumether,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Lumether Adult,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Malaquin,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Lumether,Pass,Compendial,N/A,No
2010,Ghana,Ashanti,Lumether,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Malafan,Pass,Compendial,N/A,No
2010,Ghana,Ashanti,Malafan,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Malafan,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Malafan,Pass,Screening,N/A,No
2010,Ghana,Central,Lumether Adult,Pass,Screening,N/A,No
2010,Ghana,Central,Lumether,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Artenex,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Malafan,Pass,Screening,N/A,No
2010,Ghana,Upper East,Malafan,Pass,Screening,N/A,No
2010,Ghana,Upper East,Malafan,Pass,Screening,N/A,No
2010,Ghana,Volta,Malafan,Pass,Screening,N/A,No
2010,Ghana,Volta,Lumether Adult,Pass,Screening,N/A,No
2010,Ghana,Volta,Lumether Adult,Pass,Screening,N/A,No
2010,Ghana,Volta,Lumether Adult,Pass,Screening,N/A,No
2010,Ghana,Volta,Malaquin,Pass,Compendial,N/A,No
2010,Ghana,Volta,Artenex,Fail,Compendial,Failed related substances for Artesunate,No
2010,Ghana,Volta,Malafan,Pass,Screening,N/A,No
2010,Ghana,Volta,Malafan,Pass,Screening,N/A,No
2010,Ghana,Northern,Quinine Injection,Pass,Compendial,N/A,No
2010,Ghana,Northern,Combicure,Pass,Screening,N/A,No
2010,Ghana,Upper East,Letaquine,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Combicure,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Arfan,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Letaquine,Pass,Screening,N/A,No
2010,Ghana,Volta,Lumether,Fail,Compendial,Failed assays,No
2010,Ghana,Western (Ghana),Co-Artesun,Pass,Screening,N/A,No
2010,Ghana,Northern,Quinine-B,Pass,Compendial,N/A,No
2010,Ghana,Volta,Artenex,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Malafan,Fail,Compendial,Failed assay for Pyrimethamine,No
2010,Ghana,Western (Ghana),Malatex,Fail,Compendial,Failed related substances for Artesunate,No
2010,Ghana,Ashanti,Lumether,Pass,Screening,N/A,No
2010,Ghana,Northern,Artesunate/Amodiaquine,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Co-Artesun,Fail,Screening,Intensity for Amodiaquinesample spot less than the sample,No
2010,Ghana,Western (Ghana),Maladar,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Artemos-Plus,Fail,Compendial,Failed dissolution for Lumefantrine at S1,No
2010,Ghana,Greater Accra,Artemos-Plus,Fail,Compendial,Failed assay for Artemether and dissolution for Lumefantrine at S1,No
2010,Ghana,Greater Accra,Artemos-Plus,Fail,Compendial,Failed dissolution for Lumefantrine at S2,No
2010,Ghana,Volta,Artemos,Pass,Compendial,N/A,No
2010,Ghana,Volta,Artemos-Plus,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Quinine,Pass,Screening,N/A,No
2010,Ghana,Upper East,Artemos,Pass,Compendial,N/A,No
2010,Ghana,Volta,Enoquine,Fail,Compendial,Failed assay,No
2010,Ghana,Volta,Maladar,Fail,Compendial,Failed dissolution for pyrimethamine at S2,No
2010,Ghana,Volta,Malar-2,Pass,Compendial,N/A,No
2010,Ghana,Volta,Malar-2,Pass,Screening,N/A,No
2010,Ghana,Volta,Qnine,Pass,Screening,N/A,No
2010,Ghana,Volta,Malar-2,Pass,Compendial,N/A,No
2010,Ghana,Northern,Enoquine,Pass,Screening,N/A,No
2010,Ghana,Upper East,Malar-2,Pass,Screening,N/A,No
2010,Ghana,Upper East,Malar-2,Fail,Screening,Artemether failed TLC,No
2010,Ghana,Northern,Lumartem,Fail,Screening,Artemether failed TLC,No
2010,Ghana,Greater Accra,Qnine,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Enoquine,Pass,Compendial,N/A,No
2010,Ghana,Greater Accra,Enoquine,Pass,Compendial,N/A,No
2010,Ghana,Greater Accra,Malasate,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Malar Forte,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Amoq,Pass,Compendial,N/A,No
2010,Ghana,Upper East,Amoq,Pass,Compendial,N/A,No
2010,Ghana,Central,Susp Amoq,Pass,Screening,N/A,No
2010,Ghana,Upper East,Amoq,Pass,Compendial,N/A,No
2010,Ghana,Greater Accra,Danmether,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Camosunate Jr,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Camosunate plus,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Danmether Ped,Pass,Compendial,N/A,No
2010,Ghana,Ashanti,Danmether Ped,Fail,Compendial,Failed assay for Lumefantrine,No
2010,Ghana,Ashanti,Danmether Ped,Pass,Compendial,N/A,No
2010,Ghana,Volta,Camosunate Jr,Pass,Screening,N/A,No
2010,Ghana,Volta,Danoxine,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Camosunate Ped,Pass,Compendial,N/A,No
2010,Ghana,Central,Danoxine,Fail,Compendial,Failed dissolution for both at S1,No
2010,Ghana,Central,Camosunate PDR,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Camosunate PDR,Fail,Compendial,Failed assay and related substance test for Artesunate,No
2010,Ghana,Central,Danmether,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Danmether Ped,Pass,Compendial,N/A,No
2010,Ghana,Central,Adamsunate,Fail,Compendial,Failed related substances,No
2010,Ghana,Western (Ghana),Adamsunate,Pass,Compendial,N/A,No
2010,Ghana,Western (Ghana),Camosunate Ped,Pass,Compendial,N/A,No
2010,Ghana,Western (Ghana),Camosunate Plus Adult,Fail,Compendial,Failed related substances for Artesunate,No
2010,Ghana,Central,Camosunate Jr,Fail,Compendial,Failed assay for Artesunate and Amodiaquine,No
2010,Ghana,Western (Ghana),Camosunate Plus Adult,Fail,Compendial,Failed related substances for Artesunate,No
2010,Ghana,Volta,Camosunate Ped,Fail,Compendial,Failed related substance test for artesunate,No
2010,Ghana,Volta,Camosunate Plus Adult,Pass,Screening,N/A,No
2010,Ghana,Volta,Camosunate Jr,Pass,Screening,N/A,No
2010,Ghana,Volta,Danmether,Pass,Compendial,N/A,No
2010,Ghana,Volta,Camosunate PDR,Fail,Compendial,Failed related substances for Artesunate,No
2010,Ghana,Volta,Camosunate PDR,Fail,Compendial,Failed assay and related substance test for Artesunate,No
2010,Ghana,Volta,Danoxine,Pass,Screening,N/A,No
2010,Ghana,Upper East,Danmether Ped,Pass,Compendial,N/A,No
2010,Ghana,Northern,Danoxine,Pass,Screening,N/A,No
2010,Ghana,Northern,Danmether,Pass,Screening,N/A,No
2010,Ghana,Northern,Camosunate Plus Adult,Pass,Screening,N/A,No
2010,Ghana,Northern,Camosunate Plus Adult,Pass,Screening,N/A,No
2010,Ghana,Northern,Danmether,Pass,Screening,N/A,No
2010,Ghana,Northern,Danoxine,Pass,Screening,N/A,No
2010,Ghana,Upper East,Camosunate Plus Adult,Pass,Screening,N/A,No
2010,Ghana,Central,Mefart,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Sterile Quinine Dihydrochloride BP,Pass,Compendial,N/A,No
2010,Ghana,Greater Accra,Artemether,Pass,Compendial,N/A,No
2010,Ghana,Volta,Sterile Quinine Dihydrochloride Conc BP,Pass,Compendial,N/A,No
2010,Ghana,Western (Ghana),Lumartem,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Qinarsol,Pass,Compendial,N/A,No
2010,Ghana,Ashanti,Qinarsol,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Artesunate/Amodiaquine,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Qinarsol,Pass,Screening,N/A,No
2010,Ghana,Upper East,Falcimon Kit,Pass,Screening,N/A,No
2010,Ghana,Northern,Alaxin,Fail,Compendial,Failed assay after day 1,No
2010,Ghana,Volta,P-Alaxin,Pass,Compendial,N/A,No
2010,Ghana,Volta,P-Alaxin,Pass,Compendial,N/A,No
2010,Ghana,Volta,Lonart-DS,Pass,Screening,N/A,No
2010,Ghana,Volta,Lonart,Pass,Compendial,N/A,No
2010,Ghana,Volta,Lonart,Pass,Screening,N/A,No
2010,Ghana,Volta,Amque,Pass,Compendial,N/A,No
2010,Ghana,Volta,Alaxin,Pass,Compendial,N/A,No
2010,Ghana,Volta,Gsunate 24 Kit,Pass,Screening,N/A,No
2010,Ghana,Volta,P-Alaxin,Pass,Compendial,N/A,No
2010,Ghana,Volta,Gsunate 24 Kit,Pass,Screening,N/A,No
2010,Ghana,Volta,Gsunate 24 Kit,Pass,Screening,N/A,No
2010,Ghana,Volta,Gvither,Pass,Compendial,N/A,No
2010,Ghana,Volta,Gsunate 24 Kit,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Malasate,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Malasate,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Malar-2,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Enoquine,Pass,Screening,N/A,No
2010,Ghana,Volta,Malar-2 Forte,Pass,Screening,N/A,No
2010,Ghana,Central,Inj Chloroquine,Fail,Compendial,pH = 3.6,No
2010,Ghana,Western (Ghana),Inj Chloroquine,Fail,Compendial,pH = 3.5,No
2010,Ghana,Western (Ghana),Coartem,Pass,Compendial,N/A,No
2010,Ghana,Western (Ghana),Coartem,Pass,Screening,N/A,No
2010,Ghana,Volta,Quinine Sulphate,Fail,Compendial,API content = 1.3%,Yes
2010,Ghana,Greater Accra,Lonart Forte,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Gsunate 24 Kit,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Gsunate 24 Kit,Pass,Compendial,N/A,No
2010,Ghana,Ashanti,Gsunate 24 Kit,Pass,Compendial,N/A,No
2010,Ghana,Upper East,Alaxin,Pass,Compendial,N/A,No
2010,Ghana,Northern,Lonart Forte,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Coartem,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Coartem,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Coartem,Pass,Screening,N/A,No
2010,Ghana,Northern,Quinine Syrup,Pass,Compendial,N/A,No
2010,Ghana,Western (Ghana),SP-Dox,Pass,Screening,N/A,No
2010,Ghana,Upper East,Lufart DS,Pass,Screening,N/A,No
2010,Ghana,Ashanti,SP-Dox,Pass,Screening,N/A,No
2010,Ghana,Upper East,SP-Dox,Pass,Screening,N/A,No
2010,Ghana,Volta,SP-Dox,Pass,Screening,N/A,No
2010,Ghana,Volta,SP-Dox,Pass,Screening,N/A,No
2010,Ghana,Volta,Unknown,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,SP-Dox,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,SP-Dox,Fail,Compendial,Failed Dissolutions for both at S2,No
2010,Ghana,Upper East,SP-Dox,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,SP-Dox,Pass,Screening,N/A,No
2010,Ghana,Northern,SP-Dox,Pass,Screening,N/A,No
2010,Ghana,Volta,Artefan,Pass,Screening,N/A,No
2010,Ghana,Volta,Artefan,Pass,Compendial,N/A,No
2010,Ghana,Western (Ghana),Artefan,Pass,Screening,N/A,No
2010,Ghana,Volta,Lever Artesunate,Pass,Screening,N/A,No
2010,Ghana,Upper East,Lever,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Quinine Sulphate,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Lonart,Pass,Compendial,N/A,No
2010,Ghana,Greater Accra,Quinine Sulphate,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Lonart,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Lonart,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Amque,Pass,Compendial,N/A,No
2010,Ghana,Ashanti,Lonart,Pass,Screening,N/A,No
2010,Ghana,Upper East,P-Alaxin,Pass,Compendial,N/A,No
2010,Ghana,Northern,Lonart Forte,Pass,Screening,N/A,No
2010,Ghana,Northern,Lonart,Pass,Screening,N/A,No
2010,Ghana,Upper East,Gsunate 24 Kit,Pass,Screening,N/A,No
2010,Ghana,Upper East,Lonart-DS,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Lonart,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Gsunate 100 Kit,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Lonart-DS,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Lonart,Fail,Compendial,Failed stability at day 7,No
2010,Ghana,Ashanti,Lonart Forte,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Lonart,Pass,Compendial,N/A,No
2010,Ghana,Greater Accra,Lonart,Pass,Compendial,N/A,No
2010,Ghana,Greater Accra,Lonart,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Lonart,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Gsunate 100 Kit,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Lonart-DS,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,P-Alaxin,Pass,Compendial,N/A,No
2010,Ghana,Greater Accra,P-Alaxin,Pass,Compendial,N/A,No
2010,Ghana,Greater Accra,Lonart,Pass,Screening,N/A,No
2010,Ghana,Volta,Alaxin,Fail,Compendial,Failed dissolution,No
2010,Ghana,Northern,Artesunate and Amodiaquine HCl,Pass,Screening,N/A,No
2010,Ghana,Volta,Lonart Forte,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,P-Alaxin,Pass,Compendial,N/A,No
2010,Ghana,Upper East,P-Alaxin,Pass,Compendial,N/A,No
2010,Ghana,Upper East,P-Alaxin,Pass,Compendial,N/A,No
2010,Ghana,Upper East,Lonart,Pass,Screening,N/A,No
2010,Ghana,Northern,Lonart Fort,Pass,Screening,N/A,No
2010,Ghana,Northern,Lonart,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Lonart,Pass,Compendial,N/A,No
2010,Ghana,Ashanti,P-Alaxin,Pass,Compendial,N/A,No
2010,Ghana,Ashanti,P-Alaxin,Pass,Compendial,N/A,No
2010,Ghana,Ashanti,P-Alaxin,Pass,Compendial,N/A,No
2010,Ghana,Greater Accra,Amque,Pass,Compendial,N/A,No
2010,Ghana,Ashanti,P-Alaxin,Pass,Compendial,N/A,No
2010,Ghana,Northern,P-Alaxin,Pass,Compendial,N/A,No
2010,Ghana,Western (Ghana),P-Alaxin,Pass,Compendial,N/A,No
2010,Ghana,Central,P-Alaxin,Pass,Compendial,N/A,No
2010,Ghana,Western (Ghana),P-Alaxin,Pass,Compendial,N/A,No
2010,Ghana,Western (Ghana),Gsunate 12 Kit,Fail,Compendial,Failed assay for amodiaquine and related subs. For artesunate,No
2010,Ghana,Western (Ghana),Lonart,Pass,Compendial,N/A,No
2010,Ghana,Western (Ghana),Lonart,Pass,Screening,N/A,No
2010,Ghana,Central,P-Alaxin,Pass,Compendial,N/A,No
2010,Ghana,Central,Alaxin,Fail,Compendial,Failed assay and dissolution test,No
2010,Ghana,Western (Ghana),P-Alaxin,Pass,Compendial,N/A,No
2010,Ghana,Central,Palidar,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Palidar,Pass,Screening,N/A,No
2010,Ghana,Volta,Artetrine,Pass,Screening,N/A,No
2010,Ghana,Volta,Lumenate,Pass,Screening,N/A,No
2010,Ghana,Volta,Malarid,Pass,Screening,N/A,No
2010,Ghana,Upper East,Malarid,Pass,Compendial,N/A,No
2010,Ghana,Greater Accra,Malarid,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Malarid,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Phamonate,Fail,Compendial,"Failed Rel. subs.for artesunate,failed assay and dissolution for amodiaquine at S2",No
2010,Ghana,Greater Accra,Phamonate,Fail,Screening,Amodiaquine tablet did not disintergrate after 1hr,No
2010,Ghana,Ashanti,Malarid,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Malarid,Pass,Screening,N/A,No
2010,Ghana,Upper East,Malarid,Pass,Screening,N/A,No
2010,Ghana,Volta,SP-Dox,Pass,Screening,N/A,No
2010,Ghana,Volta,SP-Dox,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,SP-Dox,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,SP-Dox,Pass,Screening,N/A,No
2010,Ghana,Central,Omer Quinine,Pass,Compendial,N/A,No
2010,Ghana,Ashanti,Omer Quinine,Pass,Compendial,N/A,No
2010,Ghana,Ashanti,Coartem,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Coartem,Pass,Screening,N/A,No
2010,Ghana,Volta,Coartem,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Coartem,Pass,Screening,N/A,No
2010,Ghana,Volta,Quilar,Pass,Screening,N/A,No
2010,Ghana,Northern,Pyradox,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Quilar,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Pyradox,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Quilar,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Pyradox,Fail,Compendial,Failed Pyrimethamine dissolution at S1. Analysis did not proceed to S2 because of insuffecient sample,No
2010,Ghana,Greater Accra,Quilar,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Quinine Dihydrochloride Injection,Pass,Compendial,N/A,No
2010,Ghana,Volta,Quinine Dihydrochloride Injection,Pass,Compendial,N/A,No
2010,Ghana,Western (Ghana),Quininject,Fail,Compendial,Limit of dihydroquinine too high,No
2010,Ghana,Central,Quinoral,Pass,Screening,N/A,No
2010,Ghana,Central,Quininject,Pass,Compendial,N/A,No
2010,Ghana,Western (Ghana),Quininject,Pass,Compendial,N/A,No
2010,Ghana,Northern,Quininject,Fail,Compendial,The Limit of dihydroquinine was too high,No
2010,Ghana,Northern,Quinine-B,Pass,Compendial,N/A,No
2010,Ghana,Northern,Malareich,Pass,Compendial,N/A,No
2010,Ghana,Upper East,Quininject,Pass,Compendial,N/A,No
2010,Ghana,Upper East,Quinine,Pass,Compendial,N/A,No
2010,Ghana,Upper East,Quinoral,Pass,Screening,N/A,No
2010,Ghana,Upper East,Quinine,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Artrin,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Malareich,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Quinoral,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Quininject,Pass,Compendial,N/A,No
2010,Ghana,Greater Accra,Quininject,Pass,Compendial,N/A,No
2010,Ghana,Greater Accra,Malareich,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Malareich,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Malareich,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Quinoral,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Quininject,Pass,Compendial,N/A,No
2010,Ghana,Western (Ghana),Artrin Forte,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Malareich,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Quinoral,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Quinoral,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Quinoral,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Quininject,Pass,Compendial,N/A,No
2010,Ghana,Greater Accra,Renovate,Fail,Compendial,Failed Rel. subs.for artesunate and assay,No
2010,Ghana,Central,Lufart DS,Pass,Screening,N/A,No
2010,Ghana,Central,Artesunate & Amodiaquine,Pass,Screening,N/A,No
2010,Ghana,Central,Artesunate & Amodiaquine,Pass,Screening,N/A,No
2010,Ghana,Upper East,Malareich,Pass,Screening,N/A,No
2010,Ghana,Volta,Fansidar,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Lexadox,Pass,Screening,N/A,No
2010,Ghana,Volta,Combicure Adult,Fail,Compendial,Failed related substances for Artesunate,No
2010,Ghana,Volta,Arfan,Pass,Screening,N/A,No
2010,Ghana,Volta,Letaquine,Pass,Compendial,N/A,No
2010,Ghana,Volta,Letaquine,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Amodiaquine,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Arfan,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Combicure,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Amodiaquine,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Coarsucam,Pass,Compendial,N/A,No
2010,Ghana,Upper East,Palidar,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Metakelfin,Fail,Screening,Failed disintegration,Yes
2010,Ghana,Ashanti,Quilar,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Malareich,Pass,Screening,N/A,No
2010,Ghana,Central,Lufart,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Malarid,Pass,Screening,N/A,No
2010,Ghana,Central,Malarid,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Pyradox,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Malareich,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Malmed Infant,Fail,Screening,Amodiaquine intensity below 80%,No
2010,Ghana,Volta,Quininject,Pass,Compendial,N/A,No
2010,Ghana,Ashanti,Malmed Infant,Fail,Compendial,Failed dissolution for Amodiaquine at S2,No
2010,Ghana,Volta,Loquin,Pass,Compendial,N/A,No
2010,Ghana,Ashanti,Malmed Infant,Fail,Compendial,Failed dissolution for Amodiaquine at S2,No
2010,Ghana,Volta,Quininject,Pass,Compendial,N/A,No
2010,Ghana,Volta,Quininject,Pass,Compendial,N/A,No
2010,Ghana,Volta,Quininject,Fail,Compendial,Dihydroquinine over the limit,No
2010,Ghana,Volta,Quinoral,Pass,Screening,N/A,No
2010,Ghana,Volta,Quinoral,Pass,Screening,N/A,No
2010,Ghana,Volta,Quinoral,Pass,Screening,N/A,No
2010,Ghana,Volta,Quinoral,Pass,Screening,N/A,No
2010,Ghana,Volta,Quinoral,Pass,Screening,N/A,No
2010,Ghana,Volta,Malareich,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Amodiaquine PRx,Fail,Compendial,Failed dissolution for Amodiaquine at D@,No
2010,Ghana,Ashanti,Amodiaquine,Pass,Screening,N/A,No
2010,Ghana,Greater Accra,Amodiaquine,Pass,Screening,N/A,No
2010,Ghana,Northern,Amodiaquine HCl,Pass,Screening,N/A,No
2010,Ghana,Central,Artrifan,Pass,Compendial,N/A,No
2010,Ghana,Western (Ghana),Artesunate/Amodiaquine,Fail,Compendial,Failed related substances for Artesunate,No
2010,Ghana,Ashanti,Artesunate/Amodiaquine,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Artesunate/Amodiaquine,Pass,Screening,N/A,No
2010,Ghana,Upper East,Artesunate/Amodiaquine,Pass,Screening,N/A,No
2010,Ghana,Upper East,Artesunate/Amodiaquine,Pass,Screening,N/A,No
2010,Ghana,Northern,Artesunate/Amodiaquine,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Palidar,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Palidar,Pass,Screening,N/A,No
2010,Ghana,Central,Palidar,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Palidar,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Palidar,Pass,Screening,N/A,No
2010,Ghana,Western (Ghana),Palidar,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Palidar,Pass,Screening,N/A,No
2010,Ghana,Ashanti,Palidar,Pass,Screening,N/A,No
